ppl: 3.054487943649292
nlls:tensor(1.3769, device='cuda:0')
tensor(1.6871, device='cuda:0')
tensor(1.4461, device='cuda:0')
tensor(1.6013, device='cuda:0')
tensor(1.8050, device='cuda:0')
tensor(1.3481, device='cuda:0')
tensor(1.6647, device='cuda:0')
tensor(1.7997, device='cuda:0')
tensor(1.6725, device='cuda:0')
tensor(1.1760, device='cuda:0')
tensor(1.2716, device='cuda:0')
tensor(1.5639, device='cuda:0')
tensor(1.4405, device='cuda:0')
tensor(1.5908, device='cuda:0')
tensor(1.2675, device='cuda:0')
tensor(1.1853, device='cuda:0')
tensor(1.0160, device='cuda:0')
tensor(0.8855, device='cuda:0')
tensor(1.1227, device='cuda:0')
tensor(1.1974, device='cuda:0')
tensor(1.2726, device='cuda:0')
tensor(0.7333, device='cuda:0')
tensor(0.9629, device='cuda:0')
tensor(1.2340, device='cuda:0')
tensor(1.2161, device='cuda:0')
tensor(0.8448, device='cuda:0')
tensor(1.5080, device='cuda:0')
tensor(1.5164, device='cuda:0')
tensor(1.2803, device='cuda:0')
tensor(1.0387, device='cuda:0')
tensor(0.8443, device='cuda:0')
tensor(0.8241, device='cuda:0')
tensor(0.7415, device='cuda:0')
tensor(0.6213, device='cuda:0')
tensor(1.0175, device='cuda:0')
tensor(0.8670, device='cuda:0')
tensor(0.8952, device='cuda:0')
tensor(1.0202, device='cuda:0')
tensor(1.2030, device='cuda:0')
tensor(0.7399, device='cuda:0')
tensor(0.7092, device='cuda:0')
tensor(0.8525, device='cuda:0')
tensor(1.0683, device='cuda:0')
tensor(0.9620, device='cuda:0')
tensor(0.9048, device='cuda:0')
tensor(0.9965, device='cuda:0')
tensor(0.9883, device='cuda:0')
tensor(0.9736, device='cuda:0')
tensor(0.8543, device='cuda:0')
tensor(0.8959, device='cuda:0')
tensor(0.9744, device='cuda:0')
tensor(0.7847, device='cuda:0')
tensor(0.8332, device='cuda:0')
tensor(0.9868, device='cuda:0')
tensor(1.0263, device='cuda:0')
tensor(0.9833, device='cuda:0')
tensor(0.9917, device='cuda:0')
tensor(1.1372, device='cuda:0')
tensor(0.8395, device='cuda:0')
tensor(1.0576, device='cuda:0')
tensor(0.9961, device='cuda:0')
tensor(0.8170, device='cuda:0')
tensor(1.0855, device='cuda:0')
tensor(0.9507, device='cuda:0')
tensor(0.9367, device='cuda:0')
tensor(0.8187, device='cuda:0')
tensor(1.3511, device='cuda:0')
tensor(1.3973, device='cuda:0')
tensor(1.0154, device='cuda:0')
tensor(0.7035, device='cuda:0')
tensor(0.9329, device='cuda:0')
tensor(0.8827, device='cuda:0')
tensor(0.8714, device='cuda:0')
tensor(0.5587, device='cuda:0')
tensor(0.6057, device='cuda:0')
tensor(0.3901, device='cuda:0')
tensor(0.3081, device='cuda:0')
tensor(1.1013, device='cuda:0')
tensor(1.0034, device='cuda:0')
tensor(0.9515, device='cuda:0')
tensor(0.7556, device='cuda:0')
tensor(1.2773, device='cuda:0')
tensor(1.7733, device='cuda:0')
tensor(1.6315, device='cuda:0')
tensor(1.2255, device='cuda:0')
tensor(1.1822, device='cuda:0')
tensor(1.0135, device='cuda:0')
tensor(0.9575, device='cuda:0')
tensor(0.9926, device='cuda:0')
tensor(0.8671, device='cuda:0')
tensor(0.8868, device='cuda:0')
tensor(0.7245, device='cuda:0')
tensor(1.2310, device='cuda:0')
tensor(0.9091, device='cuda:0')
tensor(0.6620, device='cuda:0')
tensor(1.0344, device='cuda:0')
tensor(1.5481, device='cuda:0')
tensor(1.7133, device='cuda:0')
tensor(1.2794, device='cuda:0')
tensor(1.2064, device='cuda:0')
tensor(0.8747, device='cuda:0')
tensor(1.2384, device='cuda:0')
tensor(0.9517, device='cuda:0')
tensor(1.4140, device='cuda:0')
tensor(1.4102, device='cuda:0')
tensor(1.9220, device='cuda:0')
tensor(1.0970, device='cuda:0')
tensor(1.4535, device='cuda:0')
tensor(1.1144, device='cuda:0')
tensor(1.0540, device='cuda:0')
tensor(0.8534, device='cuda:0')
tensor(0.9060, device='cuda:0')
tensor(0.9262, device='cuda:0')
tensor(0.9556, device='cuda:0')
tensor(1.1003, device='cuda:0')
tensor(1.1121, device='cuda:0')
tensor(1.2800, device='cuda:0')
tensor(0.9635, device='cuda:0')
tensor(0.8779, device='cuda:0')
tensor(0.8091, device='cuda:0')
tensor(0.9688, device='cuda:0')
tensor(1.0262, device='cuda:0')
tensor(1.1403, device='cuda:0')
tensor(0.8843, device='cuda:0')
tensor(1.5340, device='cuda:0')
tensor(1.3795, device='cuda:0')
tensor(1.5932, device='cuda:0')
tensor(1.2002, device='cuda:0')
tensor(1.4767, device='cuda:0')
tensor(1.3638, device='cuda:0')
tensor(1.4509, device='cuda:0')
tensor(1.1862, device='cuda:0')
tensor(1.3006, device='cuda:0')
tensor(0.5998, device='cuda:0')
tensor(0.7328, device='cuda:0')
tensor(1.0692, device='cuda:0')
tensor(0.6154, device='cuda:0')
tensor(0.4715, device='cuda:0')
tensor(0.4914, device='cuda:0')
tensor(0.5292, device='cuda:0')
tensor(1.0183, device='cuda:0')
tensor(1.3233, device='cuda:0')
tensor(0.9368, device='cuda:0')
tensor(0.7789, device='cuda:0')
tensor(0.7630, device='cuda:0')
tensor(0.8855, device='cuda:0')
tensor(0.9128, device='cuda:0')
tensor(0.7565, device='cuda:0')
tensor(0.8328, device='cuda:0')
tensor(0.7303, device='cuda:0')
tensor(0.9971, device='cuda:0')
tensor(0.9361, device='cuda:0')
tensor(0.8119, device='cuda:0')
tensor(0.9018, device='cuda:0')
tensor(1.0328, device='cuda:0')
tensor(0.9048, device='cuda:0')
tensor(0.7454, device='cuda:0')
tensor(0.8033, device='cuda:0')
tensor(1.0193, device='cuda:0')
tensor(0.6063, device='cuda:0')
tensor(0.7370, device='cuda:0')
tensor(0.8173, device='cuda:0')
tensor(1.0983, device='cuda:0')
tensor(1.5124, device='cuda:0')
tensor(1.6613, device='cuda:0')
tensor(1.5458, device='cuda:0')
tensor(1.7758, device='cuda:0')
tensor(1.2621, device='cuda:0')
tensor(1.1735, device='cuda:0')
tensor(1.3236, device='cuda:0')
tensor(2.0897, device='cuda:0')
tensor(1.3389, device='cuda:0')
tensor(1.3989, device='cuda:0')
tensor(0.9485, device='cuda:0')
tensor(1.0725, device='cuda:0')
tensor(1.1026, device='cuda:0')
tensor(1.1808, device='cuda:0')
tensor(1.0755, device='cuda:0')
tensor(0.9494, device='cuda:0')
tensor(1.2415, device='cuda:0')
tensor(1.7916, device='cuda:0')
tensor(1.9591, device='cuda:0')
tensor(1.2957, device='cuda:0')
tensor(1.1227, device='cuda:0')
tensor(1.5116, device='cuda:0')
tensor(1.2273, device='cuda:0')
tensor(1.4318, device='cuda:0')
tensor(1.6121, device='cuda:0')
tensor(0.4145, device='cuda:0')
tensor(0.7833, device='cuda:0')
tensor(1.5290, device='cuda:0')
tensor(1.0523, device='cuda:0')
tensor(1.0566, device='cuda:0')
tensor(1.3618, device='cuda:0')
tensor(0.8767, device='cuda:0')
tensor(0.8866, device='cuda:0')
tensor(0.9052, device='cuda:0')
tensor(0.8685, device='cuda:0')
tensor(0.8730, device='cuda:0')
tensor(0.9827, device='cuda:0')
tensor(1.2271, device='cuda:0')
tensor(0.8306, device='cuda:0')
tensor(0.8945, device='cuda:0')
tensor(1.1414, device='cuda:0')
tensor(1.0371, device='cuda:0')
tensor(1.0158, device='cuda:0')
tensor(1.1403, device='cuda:0')
tensor(1.2082, device='cuda:0')
tensor(1.7519, device='cuda:0')
tensor(1.5153, device='cuda:0')
tensor(1.3889, device='cuda:0')
tensor(1.7836, device='cuda:0')
tensor(1.6130, device='cuda:0')
tensor(1.3000, device='cuda:0')
tensor(1.4897, device='cuda:0')
tensor(1.3164, device='cuda:0')
tensor(1.4696, device='cuda:0')
tensor(1.1376, device='cuda:0')
tensor(1.0832, device='cuda:0')
tensor(1.0314, device='cuda:0')
tensor(1.2030, device='cuda:0')
tensor(1.3901, device='cuda:0')
tensor(1.1116, device='cuda:0')
tensor(0.8295, device='cuda:0')
tensor(0.8641, device='cuda:0')
tensor(0.8527, device='cuda:0')
tensor(0.8919, device='cuda:0')
tensor(0.7570, device='cuda:0')
tensor(0.8106, device='cuda:0')
tensor(0.8380, device='cuda:0')
tensor(0.7748, device='cuda:0')
tensor(1.1491, device='cuda:0')
tensor(1.1255, device='cuda:0')
tensor(0.9348, device='cuda:0')
tensor(0.8813, device='cuda:0')
tensor(0.6966, device='cuda:0')
tensor(0.9788, device='cuda:0')
tensor(0.8032, device='cuda:0')
tensor(1.4787, device='cuda:0')
tensor(1.4599, device='cuda:0')
tensor(1.5720, device='cuda:0')
tensor(1.5519, device='cuda:0')
tensor(1.0441, device='cuda:0')
tensor(0.8628, device='cuda:0')
tensor(1.1679, device='cuda:0')
tensor(1.2904, device='cuda:0')
tensor(0.9691, device='cuda:0')
tensor(1.1200, device='cuda:0')
tensor(0.9919, device='cuda:0')
tensor(1.0101, device='cuda:0')
tensor(0.9004, device='cuda:0')
tensor(0.7936, device='cuda:0')
tensor(0.9049, device='cuda:0')
tensor(1.0333, device='cuda:0')
tensor(1.0622, device='cuda:0')
tensor(1.0823, device='cuda:0')
tensor(1.1706, device='cuda:0')
tensor(0.9463, device='cuda:0')
tensor(1.1862, device='cuda:0')
tensor(0.7351, device='cuda:0')
tensor(1.0908, device='cuda:0')
tensor(1.5590, device='cuda:0')
tensor(0.9831, device='cuda:0')
tensor(1.0245, device='cuda:0')
tensor(1.3316, device='cuda:0')
tensor(1.2300, device='cuda:0')
tensor(1.0343, device='cuda:0')
tensor(1.2536, device='cuda:0')
tensor(1.3024, device='cuda:0')
tensor(1.6934, device='cuda:0')
tensor(1.2672, device='cuda:0')
tensor(0.6078, device='cuda:0')
tensor(1.1463, device='cuda:0')
tensor(1.1989, device='cuda:0')
tensor(1.6240, device='cuda:0')
tensor(1.2878, device='cuda:0')
tensor(0.3513, device='cuda:0')
tensor(0.6447, device='cuda:0')
tensor(1.3189, device='cuda:0')
tensor(1.1834, device='cuda:0')
tensor(1.0237, device='cuda:0')
tensor(0.8027, device='cuda:0')
tensor(1.1448, device='cuda:0')
tensor(1.4412, device='cuda:0')
tensor(1.1537, device='cuda:0')
tensor(0.9017, device='cuda:0')
tensor(1.1994, device='cuda:0')
tensor(1.5217, device='cuda:0')
tensor(1.2963, device='cuda:0')
tensor(1.1341, device='cuda:0')
tensor(1.5285, device='cuda:0')
tensor(0.9786, device='cuda:0')
tensor(0.9468, device='cuda:0')
tensor(0.9375, device='cuda:0')
tensor(1.0291, device='cuda:0')
tensor(0.6453, device='cuda:0')
tensor(0.3538, device='cuda:0')
tensor(1.0098, device='cuda:0')
tensor(1.0808, device='cuda:0')
tensor(1.2242, device='cuda:0')
tensor(0.8457, device='cuda:0')
tensor(1.1336, device='cuda:0')
tensor(1.0808, device='cuda:0')
tensor(1.6290, device='cuda:0')
tensor(1.5276, device='cuda:0')
tensor(1.9636, device='cuda:0')
tensor(1.4564, device='cuda:0')
tensor(1.2389, device='cuda:0')
tensor(1.0373, device='cuda:0')
tensor(1.3121, device='cuda:0')
tensor(0.8963, device='cuda:0')
tensor(1.0469, device='cuda:0')
tensor(1.0557, device='cuda:0')
tensor(1.1243, device='cuda:0')
tensor(1.1360, device='cuda:0')
tensor(1.0272, device='cuda:0')
tensor(1.4151, device='cuda:0')
tensor(1.1124, device='cuda:0')
tensor(1.4718, device='cuda:0')
tensor(1.4051, device='cuda:0')
tensor(0.7361, device='cuda:0')
tensor(0.7861, device='cuda:0')
tensor(1.0841, device='cuda:0')
tensor(1.0432, device='cuda:0')
tensor(0.8367, device='cuda:0')
tensor(0.7435, device='cuda:0')
tensor(0.7248, device='cuda:0')
tensor(0.5190, device='cuda:0')
tensor(0.4551, device='cuda:0')
tensor(0.7827, device='cuda:0')
tensor(0.8094, device='cuda:0')
tensor(0.7327, device='cuda:0')
tensor(1.2876, device='cuda:0')
tensor(1.6743, device='cuda:0')
tensor(1.2458, device='cuda:0')
tensor(1.1901, device='cuda:0')
tensor(1.1204, device='cuda:0')
tensor(1.0352, device='cuda:0')
tensor(1.1352, device='cuda:0')
tensor(0.9746, device='cuda:0')
tensor(0.9972, device='cuda:0')
tensor(1.0365, device='cuda:0')
tensor(0.9538, device='cuda:0')
tensor(1.0131, device='cuda:0')
tensor(1.2018, device='cuda:0')
tensor(1.1514, device='cuda:0')
tensor(1.1873, device='cuda:0')
tensor(1.2749, device='cuda:0')
tensor(1.4235, device='cuda:0')
tensor(1.6425, device='cuda:0')
tensor(1.3124, device='cuda:0')
tensor(1.5830, device='cuda:0')
tensor(0.8360, device='cuda:0')
tensor(0.8489, device='cuda:0')
tensor(0.7307, device='cuda:0')
tensor(0.5688, device='cuda:0')
tensor(0.9278, device='cuda:0')
tensor(1.4566, device='cuda:0')
tensor(0.3981, device='cuda:0')
tensor(0.5639, device='cuda:0')
tensor(0.5581, device='cuda:0')
tensor(0.5137, device='cuda:0')
tensor(0.5472, device='cuda:0')
tensor(0.4475, device='cuda:0')
tensor(0.4485, device='cuda:0')
tensor(0.5891, device='cuda:0')
tensor(0.5027, device='cuda:0')
tensor(0.5828, device='cuda:0')
tensor(0.7077, device='cuda:0')
tensor(0.5131, device='cuda:0')
tensor(0.6793, device='cuda:0')
tensor(0.7215, device='cuda:0')
tensor(0.7365, device='cuda:0')
tensor(0.8323, device='cuda:0')
tensor(1.1387, device='cuda:0')
tensor(0.5874, device='cuda:0')
tensor(1.5696, device='cuda:0')
tensor(1.2584, device='cuda:0')
tensor(1.5068, device='cuda:0')
tensor(1.8789, device='cuda:0')
tensor(1.3285, device='cuda:0')
tensor(1.4412, device='cuda:0')
tensor(1.2941, device='cuda:0')
tensor(1.1609, device='cuda:0')
tensor(1.0737, device='cuda:0')
tensor(1.3598, device='cuda:0')
tensor(1.7026, device='cuda:0')
tensor(1.7069, device='cuda:0')
tensor(1.3110, device='cuda:0')
tensor(1.3294, device='cuda:0')
tensor(0.6955, device='cuda:0')
tensor(1.0420, device='cuda:0')
tensor(1.0992, device='cuda:0')
tensor(1.1813, device='cuda:0')
tensor(1.1279, device='cuda:0')
tensor(1.3408, device='cuda:0')
tensor(1.1374, device='cuda:0')
tensor(0.8908, device='cuda:0')
tensor(1.4660, device='cuda:0')
tensor(1.5121, device='cuda:0')
tensor(1.4992, device='cuda:0')
tensor(1.2755, device='cuda:0')
tensor(1.4234, device='cuda:0')
tensor(1.5133, device='cuda:0')
tensor(1.4047, device='cuda:0')
tensor(1.5481, device='cuda:0')
tensor(1.2433, device='cuda:0')
tensor(1.2927, device='cuda:0')
tensor(1.1904, device='cuda:0')
tensor(1.2629, device='cuda:0')
tensor(1.2143, device='cuda:0')
tensor(1.0878, device='cuda:0')
tensor(1.3548, device='cuda:0')
tensor(1.0378, device='cuda:0')
tensor(1.1545, device='cuda:0')
tensor(1.3268, device='cuda:0')
tensor(1.4363, device='cuda:0')
tensor(1.3583, device='cuda:0')
tensor(0.9808, device='cuda:0')
tensor(1.3583, device='cuda:0')
tensor(0.7700, device='cuda:0')
tensor(0.6265, device='cuda:0')
tensor(0.6237, device='cuda:0')
tensor(0.6927, device='cuda:0')
tensor(0.6453, device='cuda:0')
tensor(0.5752, device='cuda:0')
tensor(0.8181, device='cuda:0')
tensor(0.5442, device='cuda:0')
tensor(0.4798, device='cuda:0')
tensor(0.5906, device='cuda:0')
tensor(0.7439, device='cuda:0')
tensor(0.7813, device='cuda:0')
tensor(1.2849, device='cuda:0')
tensor(1.6681, device='cuda:0')
tensor(1.3127, device='cuda:0')
tensor(1.2509, device='cuda:0')
tensor(2.1205, device='cuda:0')
tensor(1.2378, device='cuda:0')
tensor(1.3283, device='cuda:0')
tensor(1.4607, device='cuda:0')
tensor(1.5468, device='cuda:0')
tensor(1.2509, device='cuda:0')
tensor(1.1524, device='cuda:0')
tensor(1.0532, device='cuda:0')
tensor(0.7619, device='cuda:0')
tensor(1.1714, device='cuda:0')
tensor(0.8020, device='cuda:0')
tensor(1.3624, device='cuda:0')
tensor(1.1298, device='cuda:0')
tensor(1.1083, device='cuda:0')
tensor(1.0073, device='cuda:0')
tensor(0.9550, device='cuda:0')
tensor(0.9045, device='cuda:0')
tensor(1.1254, device='cuda:0')
tensor(0.9232, device='cuda:0')
tensor(1.1862, device='cuda:0')
tensor(0.9931, device='cuda:0')
tensor(0.8797, device='cuda:0')
tensor(0.8491, device='cuda:0')
tensor(0.8409, device='cuda:0')
tensor(0.7887, device='cuda:0')
tensor(0.6056, device='cuda:0')
tensor(1.0002, device='cuda:0')
tensor(0.9118, device='cuda:0')
tensor(0.9638, device='cuda:0')
tensor(1.2143, device='cuda:0')
tensor(1.3610, device='cuda:0')
tensor(1.2311, device='cuda:0')
tensor(1.5706, device='cuda:0')
tensor(1.3730, device='cuda:0')
tensor(1.5940, device='cuda:0')
tensor(1.6457, device='cuda:0')
tensor(1.3300, device='cuda:0')
tensor(1.8107, device='cuda:0')
tensor(1.1132, device='cuda:0')
tensor(1.2840, device='cuda:0')
tensor(1.7101, device='cuda:0')
tensor(1.5880, device='cuda:0')
tensor(1.1007, device='cuda:0')
tensor(0.9064, device='cuda:0')
tensor(0.8468, device='cuda:0')
tensor(1.0601, device='cuda:0')
tensor(0.8395, device='cuda:0')
tensor(0.9630, device='cuda:0')
tensor(1.0626, device='cuda:0')
tensor(1.1565, device='cuda:0')
tensor(1.0649, device='cuda:0')
tensor(0.9184, device='cuda:0')
tensor(0.7329, device='cuda:0')
tensor(1.3880, device='cuda:0')
tensor(1.5318, device='cuda:0')
tensor(1.7635, device='cuda:0')
tensor(1.8132, device='cuda:0')
tensor(1.5267, device='cuda:0')
tensor(0.9854, device='cuda:0')
tensor(1.2368, device='cuda:0')
tensor(1.3770, device='cuda:0')
tensor(1.0333, device='cuda:0')
tensor(1.6058, device='cuda:0')
tensor(1.7072, device='cuda:0')
tensor(0.4659, device='cuda:0')
tensor(1.2977, device='cuda:0')
tensor(1.4821, device='cuda:0')
tensor(1.3640, device='cuda:0')
tensor(1.1561, device='cuda:0')
tensor(0.8417, device='cuda:0')
tensor(0.9105, device='cuda:0')
tensor(1.6641, device='cuda:0')
tensor(1.3361, device='cuda:0')
tensor(1.8712, device='cuda:0')
tensor(1.6113, device='cuda:0')
tensor(1.1740, device='cuda:0')
tensor(1.1721, device='cuda:0')
tensor(1.4164, device='cuda:0')
tensor(1.1071, device='cuda:0')
tensor(1.0094, device='cuda:0')
tensor(1.0380, device='cuda:0')
tensor(0.6901, device='cuda:0')
tensor(0.8596, device='cuda:0')
tensor(1.3031, device='cuda:0')
tensor(1.1772, device='cuda:0')
tensor(1.2829, device='cuda:0')
tensor(1.2401, device='cuda:0')
tensor(1.0959, device='cuda:0')
tensor(1.1273, device='cuda:0')
tensor(1.0670, device='cuda:0')
tensor(1.6332, device='cuda:0')
tensor(1.4218, device='cuda:0')
tensor(0.8739, device='cuda:0')
tensor(1.1167, device='cuda:0')
tensor(1.2918, device='cuda:0')
tensor(1.3185, device='cuda:0')
tensor(1.1712, device='cuda:0')
tensor(1.3542, device='cuda:0')
tensor(1.4061, device='cuda:0')
tensor(1.4653, device='cuda:0')
tensor(1.2216, device='cuda:0')
tensor(1.0613, device='cuda:0')
tensor(1.2757, device='cuda:0')
tensor(1.1586, device='cuda:0')
tensor(1.5177, device='cuda:0')
tensor(1.7136, device='cuda:0')
tensor(1.6962, device='cuda:0')
tensor(1.1905, device='cuda:0')
tensor(1.0567, device='cuda:0')
tensor(1.0295, device='cuda:0')
tensor(1.3667, device='cuda:0')
tensor(1.7455, device='cuda:0')
tensor(1.3875, device='cuda:0')
tensor(1.2495, device='cuda:0')
tensor(1.0489, device='cuda:0')
tensor(1.3483, device='cuda:0')
tensor(1.1109, device='cuda:0')
tensor(1.1590, device='cuda:0')
tensor(1.2049, device='cuda:0')
tensor(1.2588, device='cuda:0')
tensor(0.9383, device='cuda:0')
tensor(1.3954, device='cuda:0')
tensor(1.4736, device='cuda:0')
tensor(1.8612, device='cuda:0')
tensor(1.5642, device='cuda:0')
tensor(1.1631, device='cuda:0')
tensor(1.0973, device='cuda:0')
tensor(0.9608, device='cuda:0')
tensor(1.4791, device='cuda:0')
tensor(1.5410, device='cuda:0')
tensor(1.6021, device='cuda:0')
tensor(2.3505, device='cuda:0')
tensor(1.3285, device='cuda:0')
tensor(1.4973, device='cuda:0')
tensor(0.9612, device='cuda:0')
tensor(1.2026, device='cuda:0')
tensor(1.1750, device='cuda:0')
tensor(1.2544, device='cuda:0')
tensor(1.4403, device='cuda:0')
tensor(0.6389, device='cuda:0')
tensor(1.1655, device='cuda:0')
tensor(1.5808, device='cuda:0')
tensor(1.7192, device='cuda:0')
tensor(0.7210, device='cuda:0')
tensor(1.8364, device='cuda:0')
tensor(1.3612, device='cuda:0')
tensor(1.4878, device='cuda:0')
tensor(1.7168, device='cuda:0')
tensor(1.3231, device='cuda:0')
tensor(0.9415, device='cuda:0')
tensor(1.0684, device='cuda:0')
tensor(0.9442, device='cuda:0')
tensor(1.2676, device='cuda:0')
tensor(1.1188, device='cuda:0')
tensor(0.9034, device='cuda:0')
tensor(0.9541, device='cuda:0')
tensor(1.2086, device='cuda:0')
tensor(1.2338, device='cuda:0')
tensor(1.2453, device='cuda:0')
tensor(1.3719, device='cuda:0')
tensor(1.0953, device='cuda:0')
tensor(1.0093, device='cuda:0')
tensor(1.2767, device='cuda:0')
tensor(1.2496, device='cuda:0')
tensor(1.4496, device='cuda:0')
tensor(1.1318, device='cuda:0')
tensor(0.8212, device='cuda:0')
tensor(0.8925, device='cuda:0')
tensor(0.7887, device='cuda:0')
tensor(0.6524, device='cuda:0')
tensor(0.5914, device='cuda:0')
tensor(0.9322, device='cuda:0')
tensor(1.0822, device='cuda:0')
tensor(0.9828, device='cuda:0')
tensor(0.7111, device='cuda:0')
tensor(0.8343, device='cuda:0')
tensor(0.8456, device='cuda:0')
tensor(0.7596, device='cuda:0')
tensor(1.3911, device='cuda:0')
tensor(1.5591, device='cuda:0')
tensor(1.3575, device='cuda:0')
tensor(1.4939, device='cuda:0')
tensor(1.0468, device='cuda:0')
tensor(0.6106, device='cuda:0')
tensor(0.9673, device='cuda:0')
tensor(0.9758, device='cuda:0')
tensor(0.8828, device='cuda:0')
tensor(0.6149, device='cuda:0')
tensor(1.0379, device='cuda:0')
tensor(1.3501, device='cuda:0')
tensor(1.1121, device='cuda:0')
tensor(1.0878, device='cuda:0')
tensor(1.2680, device='cuda:0')
tensor(1.1171, device='cuda:0')
tensor(1.2198, device='cuda:0')
tensor(1.0975, device='cuda:0')
tensor(0.7492, device='cuda:0')
tensor(0.9861, device='cuda:0')
tensor(1.5736, device='cuda:0')
tensor(0.9649, device='cuda:0')
tensor(1.0762, device='cuda:0')
tensor(0.9797, device='cuda:0')
tensor(0.9900, device='cuda:0')
tensor(0.9317, device='cuda:0')
tensor(1.1818, device='cuda:0')
tensor(1.2776, device='cuda:0')
tensor(1.6602, device='cuda:0')
tensor(1.3080, device='cuda:0')
tensor(1.6096, device='cuda:0')
tensor(1.7710, device='cuda:0')
tensor(1.3142, device='cuda:0')
tensor(1.1479, device='cuda:0')
tensor(0.7635, device='cuda:0')
tensor(0.8017, device='cuda:0')
tensor(1.2038, device='cuda:0')
tensor(1.1197, device='cuda:0')
tensor(1.3352, device='cuda:0')
tensor(1.2541, device='cuda:0')
tensor(0.7721, device='cuda:0')
tensor(0.9119, device='cuda:0')
tensor(1.5195, device='cuda:0')
tensor(1.6074, device='cuda:0')
tensor(1.3529, device='cuda:0')
tensor(1.2670, device='cuda:0')
tensor(1.1012, device='cuda:0')
tensor(1.1862, device='cuda:0')
tensor(1.2125, device='cuda:0')
tensor(1.1448, device='cuda:0')
tensor(1.2362, device='cuda:0')
tensor(1.5658, device='cuda:0')
tensor(1.0485, device='cuda:0')
tensor(1.3173, device='cuda:0')
tensor(1.2450, device='cuda:0')
tensor(1.5635, device='cuda:0')
tensor(1.1906, device='cuda:0')
tensor(1.3277, device='cuda:0')
tensor(1.2950, device='cuda:0')
tensor(2.1727, device='cuda:0')
tensor(2.6501, device='cuda:0')
tensor(1.9847, device='cuda:0')
tensor(1.0968, device='cuda:0')
tensor(1.1145, device='cuda:0')
tensor(1.2114, device='cuda:0')
tensor(1.2487, device='cuda:0')
tensor(1.6229, device='cuda:0')
tensor(1.2702, device='cuda:0')
tensor(1.2278, device='cuda:0')
tensor(0.9516, device='cuda:0')
tensor(1.1046, device='cuda:0')
tensor(1.1227, device='cuda:0')
tensor(1.2056, device='cuda:0')
tensor(1.3042, device='cuda:0')
tensor(0.9088, device='cuda:0')
tensor(0.7267, device='cuda:0')
tensor(0.8844, device='cuda:0')
tensor(0.7929, device='cuda:0')
tensor(0.7212, device='cuda:0')
tensor(0.7684, device='cuda:0')
tensor(1.2815, device='cuda:0')
tensor(1.6042, device='cuda:0')
tensor(1.7384, device='cuda:0')
tensor(1.3479, device='cuda:0')
tensor(1.6327, device='cuda:0')
tensor(1.4542, device='cuda:0')
tensor(1.1456, device='cuda:0')
tensor(1.3749, device='cuda:0')
tensor(1.5136, device='cuda:0')
tensor(1.6534, device='cuda:0')
tensor(1.0975, device='cuda:0')
tensor(1.0572, device='cuda:0')
tensor(1.2208, device='cuda:0')
tensor(1.3772, device='cuda:0')
tensor(0.8074, device='cuda:0')
tensor(1.2392, device='cuda:0')
tensor(1.2763, device='cuda:0')
tensor(1.0000, device='cuda:0')
tensor(0.7205, device='cuda:0')
tensor(1.0060, device='cuda:0')
tensor(0.9992, device='cuda:0')
tensor(0.4089, device='cuda:0')
tensor(0.3952, device='cuda:0')
tensor(0.7928, device='cuda:0')
tensor(1.2466, device='cuda:0')
tensor(1.2582, device='cuda:0')
tensor(0.9584, device='cuda:0')
tensor(1.0284, device='cuda:0')
tensor(1.2178, device='cuda:0')
tensor(1.0873, device='cuda:0')
tensor(0.9391, device='cuda:0')
tensor(0.9071, device='cuda:0')
tensor(1.6257, device='cuda:0')
tensor(1.6614, device='cuda:0')
tensor(1.5967, device='cuda:0')
tensor(1.3359, device='cuda:0')
tensor(1.0683, device='cuda:0')
tensor(1.2428, device='cuda:0')
tensor(1.4066, device='cuda:0')
tensor(1.2734, device='cuda:0')
tensor(1.2056, device='cuda:0')
tensor(1.3216, device='cuda:0')
tensor(1.4553, device='cuda:0')
tensor(1.3858, device='cuda:0')
tensor(1.0409, device='cuda:0')
tensor(1.3840, device='cuda:0')
tensor(1.4139, device='cuda:0')
tensor(1.6874, device='cuda:0')
tensor(1.3145, device='cuda:0')
tensor(1.3147, device='cuda:0')
tensor(1.8062, device='cuda:0')
tensor(1.8879, device='cuda:0')
tensor(1.6259, device='cuda:0')
tensor(1.0559, device='cuda:0')
tensor(1.0191, device='cuda:0')
tensor(1.2466, device='cuda:0')
tensor(1.0379, device='cuda:0')
tensor(0.6222, device='cuda:0')
tensor(1.0841, device='cuda:0')
tensor(0.9472, device='cuda:0')
tensor(0.8173, device='cuda:0')
tensor(0.9650, device='cuda:0')
tensor(1.2165, device='cuda:0')
tensor(1.5667, device='cuda:0')
tensor(1.0204, device='cuda:0')
tensor(0.8271, device='cuda:0')
tensor(1.3228, device='cuda:0')
tensor(1.7816, device='cuda:0')
tensor(1.7343, device='cuda:0')
tensor(0.6783, device='cuda:0')
tensor(0.5153, device='cuda:0')
tensor(0.6281, device='cuda:0')
tensor(0.5270, device='cuda:0')
tensor(0.7825, device='cuda:0')
tensor(1.5584, device='cuda:0')
tensor(1.6428, device='cuda:0')
tensor(1.7678, device='cuda:0')
tensor(0.9678, device='cuda:0')
tensor(0.8275, device='cuda:0')
tensor(0.6174, device='cuda:0')
tensor(0.7329, device='cuda:0')
tensor(0.8432, device='cuda:0')
