ppl: 2.846122980117798
nlls:tensor(1.2230, device='cuda:0')
tensor(0.4374, device='cuda:0')
tensor(0.5621, device='cuda:0')
tensor(0.4525, device='cuda:0')
tensor(0.5140, device='cuda:0')
tensor(0.6203, device='cuda:0')
tensor(0.4144, device='cuda:0')
tensor(0.4508, device='cuda:0')
tensor(0.4609, device='cuda:0')
tensor(0.4750, device='cuda:0')
tensor(0.5010, device='cuda:0')
tensor(0.3914, device='cuda:0')
tensor(0.4713, device='cuda:0')
tensor(0.4098, device='cuda:0')
tensor(0.4992, device='cuda:0')
tensor(0.4457, device='cuda:0')
tensor(0.4135, device='cuda:0')
tensor(0.5320, device='cuda:0')
tensor(0.6015, device='cuda:0')
tensor(0.6465, device='cuda:0')
tensor(0.4588, device='cuda:0')
tensor(0.5075, device='cuda:0')
tensor(0.4719, device='cuda:0')
tensor(0.2476, device='cuda:0')
tensor(0.4627, device='cuda:0')
tensor(0.2459, device='cuda:0')
tensor(0.4175, device='cuda:0')
tensor(0.3859, device='cuda:0')
tensor(0.3247, device='cuda:0')
tensor(0.6216, device='cuda:0')
tensor(0.5073, device='cuda:0')
tensor(0.4618, device='cuda:0')
tensor(0.4596, device='cuda:0')
tensor(0.4473, device='cuda:0')
tensor(0.2257, device='cuda:0')
tensor(0.2270, device='cuda:0')
tensor(0.2308, device='cuda:0')
tensor(0.2651, device='cuda:0')
tensor(0.2897, device='cuda:0')
tensor(0.6217, device='cuda:0')
tensor(0.3686, device='cuda:0')
tensor(0.4505, device='cuda:0')
tensor(0.4159, device='cuda:0')
tensor(0.4893, device='cuda:0')
tensor(0.3666, device='cuda:0')
tensor(0.5405, device='cuda:0')
tensor(0.2893, device='cuda:0')
tensor(0.4084, device='cuda:0')
tensor(0.3631, device='cuda:0')
tensor(0.3342, device='cuda:0')
tensor(0.4157, device='cuda:0')
tensor(0.5076, device='cuda:0')
tensor(0.3876, device='cuda:0')
tensor(0.6689, device='cuda:0')
tensor(0.4702, device='cuda:0')
tensor(0.5306, device='cuda:0')
tensor(0.4786, device='cuda:0')
tensor(0.4840, device='cuda:0')
tensor(0.5552, device='cuda:0')
tensor(0.6858, device='cuda:0')
tensor(0.6616, device='cuda:0')
tensor(0.5750, device='cuda:0')
tensor(0.4592, device='cuda:0')
tensor(0.5647, device='cuda:0')
tensor(0.3682, device='cuda:0')
tensor(0.5711, device='cuda:0')
tensor(0.5692, device='cuda:0')
tensor(0.4267, device='cuda:0')
tensor(0.3779, device='cuda:0')
tensor(0.3142, device='cuda:0')
tensor(0.3235, device='cuda:0')
tensor(0.2637, device='cuda:0')
tensor(0.3312, device='cuda:0')
tensor(0.3655, device='cuda:0')
tensor(0.5079, device='cuda:0')
tensor(0.4984, device='cuda:0')
tensor(0.5101, device='cuda:0')
tensor(0.3582, device='cuda:0')
tensor(0.3682, device='cuda:0')
tensor(0.3019, device='cuda:0')
tensor(0.6088, device='cuda:0')
tensor(0.5645, device='cuda:0')
tensor(0.4511, device='cuda:0')
tensor(0.3680, device='cuda:0')
tensor(0.3991, device='cuda:0')
tensor(0.3986, device='cuda:0')
tensor(0.3028, device='cuda:0')
tensor(0.2644, device='cuda:0')
tensor(0.5972, device='cuda:0')
tensor(0.8486, device='cuda:0')
tensor(0.6884, device='cuda:0')
tensor(0.7825, device='cuda:0')
tensor(0.6556, device='cuda:0')
tensor(0.7713, device='cuda:0')
tensor(0.3993, device='cuda:0')
tensor(0.5019, device='cuda:0')
tensor(0.8256, device='cuda:0')
tensor(0.4336, device='cuda:0')
tensor(0.4412, device='cuda:0')
tensor(0.3089, device='cuda:0')
tensor(0.4382, device='cuda:0')
tensor(0.5232, device='cuda:0')
tensor(0.3370, device='cuda:0')
tensor(0.6037, device='cuda:0')
tensor(0.4300, device='cuda:0')
tensor(0.2690, device='cuda:0')
tensor(0.4272, device='cuda:0')
tensor(0.3882, device='cuda:0')
tensor(0.4727, device='cuda:0')
tensor(0.4530, device='cuda:0')
tensor(0.7200, device='cuda:0')
tensor(0.4790, device='cuda:0')
tensor(0.6194, device='cuda:0')
tensor(0.4521, device='cuda:0')
tensor(0.4578, device='cuda:0')
tensor(0.6083, device='cuda:0')
tensor(0.5948, device='cuda:0')
tensor(0.5461, device='cuda:0')
tensor(0.8413, device='cuda:0')
tensor(0.4732, device='cuda:0')
tensor(0.5297, device='cuda:0')
tensor(0.8711, device='cuda:0')
tensor(0.4802, device='cuda:0')
tensor(0.4520, device='cuda:0')
tensor(0.7704, device='cuda:0')
tensor(0.4005, device='cuda:0')
tensor(0.6106, device='cuda:0')
tensor(0.4630, device='cuda:0')
tensor(0.6554, device='cuda:0')
tensor(0.4690, device='cuda:0')
tensor(0.3701, device='cuda:0')
tensor(0.5415, device='cuda:0')
tensor(0.6193, device='cuda:0')
tensor(0.5548, device='cuda:0')
tensor(0.6911, device='cuda:0')
tensor(0.6447, device='cuda:0')
tensor(0.4546, device='cuda:0')
tensor(0.3189, device='cuda:0')
tensor(0.4432, device='cuda:0')
tensor(0.6984, device='cuda:0')
tensor(0.6300, device='cuda:0')
tensor(0.4175, device='cuda:0')
tensor(0.5643, device='cuda:0')
tensor(0.6865, device='cuda:0')
tensor(0.5378, device='cuda:0')
tensor(0.5586, device='cuda:0')
tensor(0.5893, device='cuda:0')
tensor(0.8539, device='cuda:0')
tensor(1.5880, device='cuda:0')
tensor(1.3105, device='cuda:0')
tensor(1.0637, device='cuda:0')
tensor(0.9386, device='cuda:0')
tensor(0.9881, device='cuda:0')
tensor(1.0624, device='cuda:0')
tensor(1.2735, device='cuda:0')
tensor(1.1749, device='cuda:0')
tensor(1.0170, device='cuda:0')
tensor(1.0712, device='cuda:0')
tensor(0.9741, device='cuda:0')
tensor(1.0175, device='cuda:0')
tensor(1.0402, device='cuda:0')
tensor(0.8921, device='cuda:0')
tensor(1.0549, device='cuda:0')
tensor(0.8688, device='cuda:0')
tensor(0.8618, device='cuda:0')
tensor(1.1894, device='cuda:0')
tensor(1.1920, device='cuda:0')
tensor(1.1786, device='cuda:0')
tensor(0.9599, device='cuda:0')
tensor(0.9201, device='cuda:0')
tensor(0.8714, device='cuda:0')
tensor(0.8444, device='cuda:0')
tensor(1.1626, device='cuda:0')
tensor(1.0033, device='cuda:0')
tensor(1.1888, device='cuda:0')
tensor(1.2264, device='cuda:0')
tensor(0.9255, device='cuda:0')
tensor(0.8158, device='cuda:0')
tensor(0.8567, device='cuda:0')
tensor(0.8348, device='cuda:0')
tensor(0.8820, device='cuda:0')
tensor(0.9607, device='cuda:0')
tensor(1.0129, device='cuda:0')
tensor(0.7732, device='cuda:0')
tensor(0.8416, device='cuda:0')
tensor(0.8107, device='cuda:0')
tensor(0.7545, device='cuda:0')
tensor(0.6723, device='cuda:0')
tensor(0.6608, device='cuda:0')
tensor(0.8948, device='cuda:0')
tensor(0.8497, device='cuda:0')
tensor(1.1980, device='cuda:0')
tensor(1.2717, device='cuda:0')
tensor(1.1853, device='cuda:0')
tensor(1.0846, device='cuda:0')
tensor(1.0583, device='cuda:0')
tensor(0.9262, device='cuda:0')
tensor(0.9460, device='cuda:0')
tensor(1.3628, device='cuda:0')
tensor(1.2149, device='cuda:0')
tensor(1.0283, device='cuda:0')
tensor(1.0106, device='cuda:0')
tensor(1.0735, device='cuda:0')
tensor(1.1656, device='cuda:0')
tensor(0.8290, device='cuda:0')
tensor(0.8222, device='cuda:0')
tensor(1.0985, device='cuda:0')
tensor(0.9539, device='cuda:0')
tensor(0.9859, device='cuda:0')
tensor(1.0243, device='cuda:0')
tensor(1.1659, device='cuda:0')
tensor(0.9005, device='cuda:0')
tensor(1.0283, device='cuda:0')
tensor(0.8822, device='cuda:0')
tensor(1.0902, device='cuda:0')
tensor(0.8988, device='cuda:0')
tensor(0.9624, device='cuda:0')
tensor(0.9598, device='cuda:0')
tensor(1.1190, device='cuda:0')
tensor(0.8232, device='cuda:0')
tensor(0.5377, device='cuda:0')
tensor(0.6291, device='cuda:0')
tensor(0.8127, device='cuda:0')
tensor(0.8735, device='cuda:0')
tensor(1.5594, device='cuda:0')
tensor(0.9358, device='cuda:0')
tensor(0.7973, device='cuda:0')
tensor(1.0793, device='cuda:0')
tensor(0.9029, device='cuda:0')
tensor(0.8634, device='cuda:0')
tensor(0.8171, device='cuda:0')
tensor(0.7725, device='cuda:0')
tensor(0.8647, device='cuda:0')
tensor(0.6544, device='cuda:0')
tensor(0.7592, device='cuda:0')
tensor(0.8163, device='cuda:0')
tensor(0.5484, device='cuda:0')
tensor(0.7356, device='cuda:0')
tensor(1.2099, device='cuda:0')
tensor(1.1398, device='cuda:0')
tensor(0.9871, device='cuda:0')
tensor(1.0060, device='cuda:0')
tensor(1.3835, device='cuda:0')
tensor(1.1938, device='cuda:0')
tensor(1.0779, device='cuda:0')
tensor(0.9860, device='cuda:0')
tensor(0.8167, device='cuda:0')
tensor(0.9465, device='cuda:0')
tensor(0.9851, device='cuda:0')
tensor(1.1206, device='cuda:0')
tensor(0.9358, device='cuda:0')
tensor(1.0600, device='cuda:0')
tensor(0.9186, device='cuda:0')
tensor(1.0497, device='cuda:0')
tensor(0.7366, device='cuda:0')
tensor(0.9702, device='cuda:0')
tensor(0.9051, device='cuda:0')
tensor(1.1596, device='cuda:0')
tensor(0.6193, device='cuda:0')
tensor(1.1926, device='cuda:0')
tensor(1.0465, device='cuda:0')
tensor(1.0744, device='cuda:0')
tensor(1.0807, device='cuda:0')
tensor(0.9059, device='cuda:0')
tensor(0.9526, device='cuda:0')
tensor(1.0317, device='cuda:0')
tensor(1.1874, device='cuda:0')
tensor(1.1823, device='cuda:0')
tensor(0.9189, device='cuda:0')
tensor(1.1173, device='cuda:0')
tensor(0.8405, device='cuda:0')
tensor(0.8904, device='cuda:0')
tensor(1.0941, device='cuda:0')
tensor(0.9930, device='cuda:0')
tensor(1.1678, device='cuda:0')
tensor(1.1253, device='cuda:0')
tensor(0.8339, device='cuda:0')
tensor(1.1803, device='cuda:0')
tensor(1.2174, device='cuda:0')
tensor(0.8986, device='cuda:0')
tensor(0.9117, device='cuda:0')
tensor(0.8475, device='cuda:0')
tensor(1.1519, device='cuda:0')
tensor(0.8131, device='cuda:0')
tensor(0.7481, device='cuda:0')
tensor(0.7240, device='cuda:0')
tensor(0.6980, device='cuda:0')
tensor(1.2510, device='cuda:0')
tensor(1.1891, device='cuda:0')
tensor(1.4078, device='cuda:0')
tensor(0.8689, device='cuda:0')
tensor(0.9676, device='cuda:0')
tensor(0.9785, device='cuda:0')
tensor(0.8432, device='cuda:0')
tensor(1.0178, device='cuda:0')
tensor(1.1506, device='cuda:0')
tensor(1.0660, device='cuda:0')
tensor(0.9944, device='cuda:0')
tensor(0.8253, device='cuda:0')
tensor(1.0398, device='cuda:0')
tensor(1.2036, device='cuda:0')
tensor(0.9208, device='cuda:0')
tensor(0.8878, device='cuda:0')
tensor(0.5361, device='cuda:0')
tensor(1.1113, device='cuda:0')
tensor(0.9528, device='cuda:0')
tensor(1.1579, device='cuda:0')
tensor(0.9857, device='cuda:0')
tensor(1.1504, device='cuda:0')
tensor(1.0716, device='cuda:0')
tensor(1.3173, device='cuda:0')
tensor(1.1471, device='cuda:0')
tensor(1.0122, device='cuda:0')
tensor(1.2619, device='cuda:0')
tensor(1.1655, device='cuda:0')
tensor(1.0447, device='cuda:0')
tensor(1.2627, device='cuda:0')
tensor(1.1815, device='cuda:0')
tensor(1.1518, device='cuda:0')
tensor(1.2691, device='cuda:0')
tensor(1.2885, device='cuda:0')
tensor(0.7711, device='cuda:0')
tensor(0.7817, device='cuda:0')
tensor(1.1544, device='cuda:0')
tensor(0.9425, device='cuda:0')
tensor(1.1031, device='cuda:0')
tensor(0.8119, device='cuda:0')
tensor(0.7602, device='cuda:0')
tensor(0.9262, device='cuda:0')
tensor(0.7956, device='cuda:0')
tensor(0.6103, device='cuda:0')
tensor(0.8681, device='cuda:0')
tensor(0.7097, device='cuda:0')
tensor(0.8788, device='cuda:0')
tensor(0.8541, device='cuda:0')
tensor(0.9134, device='cuda:0')
tensor(0.8243, device='cuda:0')
tensor(0.5745, device='cuda:0')
tensor(0.8427, device='cuda:0')
tensor(0.8301, device='cuda:0')
tensor(0.8436, device='cuda:0')
tensor(0.7221, device='cuda:0')
tensor(0.7556, device='cuda:0')
tensor(1.0565, device='cuda:0')
tensor(0.8425, device='cuda:0')
tensor(0.7636, device='cuda:0')
tensor(0.7759, device='cuda:0')
tensor(0.8358, device='cuda:0')
tensor(0.7756, device='cuda:0')
tensor(0.9452, device='cuda:0')
tensor(0.8238, device='cuda:0')
tensor(0.9281, device='cuda:0')
tensor(0.6610, device='cuda:0')
tensor(0.9878, device='cuda:0')
tensor(0.7683, device='cuda:0')
tensor(0.7347, device='cuda:0')
tensor(0.7921, device='cuda:0')
tensor(0.7752, device='cuda:0')
tensor(0.9570, device='cuda:0')
tensor(0.8143, device='cuda:0')
tensor(0.8318, device='cuda:0')
tensor(0.7208, device='cuda:0')
tensor(0.8340, device='cuda:0')
tensor(0.8770, device='cuda:0')
tensor(0.7804, device='cuda:0')
tensor(0.8824, device='cuda:0')
tensor(0.8639, device='cuda:0')
tensor(0.5984, device='cuda:0')
tensor(0.8768, device='cuda:0')
tensor(0.7178, device='cuda:0')
tensor(1.0281, device='cuda:0')
tensor(0.6816, device='cuda:0')
tensor(0.9661, device='cuda:0')
tensor(0.7995, device='cuda:0')
tensor(0.8417, device='cuda:0')
tensor(0.7409, device='cuda:0')
tensor(0.6836, device='cuda:0')
tensor(0.7781, device='cuda:0')
tensor(0.8575, device='cuda:0')
tensor(0.8510, device='cuda:0')
tensor(0.8568, device='cuda:0')
tensor(0.8841, device='cuda:0')
tensor(0.8713, device='cuda:0')
tensor(0.8323, device='cuda:0')
tensor(0.6589, device='cuda:0')
tensor(0.6890, device='cuda:0')
tensor(0.5443, device='cuda:0')
tensor(0.6152, device='cuda:0')
tensor(1.0631, device='cuda:0')
tensor(1.2529, device='cuda:0')
tensor(1.8182, device='cuda:0')
tensor(1.5754, device='cuda:0')
tensor(1.4635, device='cuda:0')
tensor(1.2135, device='cuda:0')
tensor(1.2790, device='cuda:0')
tensor(1.4363, device='cuda:0')
tensor(1.5628, device='cuda:0')
tensor(1.3070, device='cuda:0')
tensor(1.4627, device='cuda:0')
tensor(1.6151, device='cuda:0')
tensor(1.5657, device='cuda:0')
tensor(1.7025, device='cuda:0')
tensor(1.4300, device='cuda:0')
tensor(1.4377, device='cuda:0')
tensor(1.4675, device='cuda:0')
tensor(1.5556, device='cuda:0')
tensor(1.1859, device='cuda:0')
tensor(0.5578, device='cuda:0')
tensor(0.3115, device='cuda:0')
tensor(0.9028, device='cuda:0')
tensor(0.2017, device='cuda:0')
tensor(0.2056, device='cuda:0')
tensor(0.9106, device='cuda:0')
tensor(1.1134, device='cuda:0')
tensor(1.1343, device='cuda:0')
tensor(1.5557, device='cuda:0')
tensor(1.6110, device='cuda:0')
tensor(1.4338, device='cuda:0')
tensor(1.5379, device='cuda:0')
tensor(1.2096, device='cuda:0')
tensor(1.6518, device='cuda:0')
tensor(1.7207, device='cuda:0')
tensor(1.8076, device='cuda:0')
tensor(1.9529, device='cuda:0')
tensor(1.5519, device='cuda:0')
tensor(0.9256, device='cuda:0')
tensor(1.1790, device='cuda:0')
tensor(1.0942, device='cuda:0')
tensor(0.7856, device='cuda:0')
tensor(0.7885, device='cuda:0')
tensor(0.8489, device='cuda:0')
tensor(0.6896, device='cuda:0')
tensor(0.9990, device='cuda:0')
tensor(0.9726, device='cuda:0')
tensor(0.7026, device='cuda:0')
tensor(0.7725, device='cuda:0')
tensor(0.6598, device='cuda:0')
tensor(0.5064, device='cuda:0')
tensor(0.4999, device='cuda:0')
tensor(0.7313, device='cuda:0')
tensor(1.1608, device='cuda:0')
tensor(0.7756, device='cuda:0')
tensor(1.0053, device='cuda:0')
tensor(0.8873, device='cuda:0')
tensor(1.0373, device='cuda:0')
tensor(0.9930, device='cuda:0')
tensor(0.7931, device='cuda:0')
tensor(1.6518, device='cuda:0')
tensor(0.6760, device='cuda:0')
tensor(0.5554, device='cuda:0')
tensor(0.6912, device='cuda:0')
tensor(1.5649, device='cuda:0')
tensor(1.0334, device='cuda:0')
tensor(1.3014, device='cuda:0')
tensor(1.1319, device='cuda:0')
tensor(1.8337, device='cuda:0')
tensor(1.6795, device='cuda:0')
tensor(1.3742, device='cuda:0')
tensor(0.9965, device='cuda:0')
tensor(1.2483, device='cuda:0')
tensor(1.3732, device='cuda:0')
tensor(1.5107, device='cuda:0')
tensor(1.2572, device='cuda:0')
tensor(0.7058, device='cuda:0')
tensor(0.9327, device='cuda:0')
tensor(0.8547, device='cuda:0')
tensor(1.0493, device='cuda:0')
tensor(0.5638, device='cuda:0')
tensor(1.0868, device='cuda:0')
tensor(1.2733, device='cuda:0')
tensor(1.0174, device='cuda:0')
tensor(1.1118, device='cuda:0')
tensor(0.8140, device='cuda:0')
tensor(0.9563, device='cuda:0')
tensor(0.8713, device='cuda:0')
tensor(1.0604, device='cuda:0')
tensor(1.0773, device='cuda:0')
tensor(0.9974, device='cuda:0')
tensor(0.9266, device='cuda:0')
tensor(0.8358, device='cuda:0')
tensor(0.8017, device='cuda:0')
tensor(0.9059, device='cuda:0')
tensor(0.9666, device='cuda:0')
tensor(1.0417, device='cuda:0')
tensor(1.5075, device='cuda:0')
tensor(1.3146, device='cuda:0')
tensor(1.0705, device='cuda:0')
tensor(1.2054, device='cuda:0')
tensor(1.1415, device='cuda:0')
tensor(1.0668, device='cuda:0')
tensor(1.0945, device='cuda:0')
tensor(0.9403, device='cuda:0')
tensor(1.5228, device='cuda:0')
tensor(1.1085, device='cuda:0')
tensor(0.8196, device='cuda:0')
tensor(1.0435, device='cuda:0')
tensor(0.9385, device='cuda:0')
tensor(1.3193, device='cuda:0')
tensor(0.8679, device='cuda:0')
tensor(0.3596, device='cuda:0')
tensor(0.8807, device='cuda:0')
tensor(0.7198, device='cuda:0')
tensor(0.5786, device='cuda:0')
tensor(0.5855, device='cuda:0')
tensor(0.7344, device='cuda:0')
tensor(0.5482, device='cuda:0')
tensor(1.1796, device='cuda:0')
tensor(0.6305, device='cuda:0')
tensor(1.0749, device='cuda:0')
tensor(0.9774, device='cuda:0')
tensor(1.1016, device='cuda:0')
tensor(0.6167, device='cuda:0')
tensor(1.1951, device='cuda:0')
tensor(1.1688, device='cuda:0')
tensor(0.8676, device='cuda:0')
tensor(0.9174, device='cuda:0')
tensor(1.1125, device='cuda:0')
tensor(1.0038, device='cuda:0')
tensor(1.0299, device='cuda:0')
tensor(1.1615, device='cuda:0')
tensor(1.0436, device='cuda:0')
tensor(1.0639, device='cuda:0')
tensor(1.1262, device='cuda:0')
tensor(0.8350, device='cuda:0')
tensor(0.7095, device='cuda:0')
tensor(0.8070, device='cuda:0')
tensor(0.6545, device='cuda:0')
tensor(0.6856, device='cuda:0')
tensor(0.6399, device='cuda:0')
tensor(0.7222, device='cuda:0')
tensor(0.8063, device='cuda:0')
tensor(0.5724, device='cuda:0')
tensor(1.0460, device='cuda:0')
tensor(1.1282, device='cuda:0')
tensor(0.7804, device='cuda:0')
tensor(1.3513, device='cuda:0')
tensor(1.5209, device='cuda:0')
tensor(1.3066, device='cuda:0')
tensor(1.0721, device='cuda:0')
tensor(1.0857, device='cuda:0')
tensor(1.0946, device='cuda:0')
tensor(1.1381, device='cuda:0')
tensor(1.0769, device='cuda:0')
tensor(0.9024, device='cuda:0')
tensor(1.0895, device='cuda:0')
tensor(1.1457, device='cuda:0')
tensor(1.5556, device='cuda:0')
tensor(1.2373, device='cuda:0')
tensor(0.4541, device='cuda:0')
tensor(0.7504, device='cuda:0')
tensor(0.8190, device='cuda:0')
tensor(0.7020, device='cuda:0')
tensor(0.6111, device='cuda:0')
tensor(0.7578, device='cuda:0')
tensor(0.5167, device='cuda:0')
tensor(0.4616, device='cuda:0')
tensor(0.5751, device='cuda:0')
tensor(0.6149, device='cuda:0')
tensor(0.7197, device='cuda:0')
tensor(0.5278, device='cuda:0')
tensor(0.6793, device='cuda:0')
tensor(0.6203, device='cuda:0')
tensor(0.4964, device='cuda:0')
tensor(0.4395, device='cuda:0')
tensor(0.5579, device='cuda:0')
tensor(0.6906, device='cuda:0')
tensor(0.4767, device='cuda:0')
tensor(0.7924, device='cuda:0')
tensor(0.6617, device='cuda:0')
tensor(0.5167, device='cuda:0')
tensor(0.5930, device='cuda:0')
tensor(0.6740, device='cuda:0')
tensor(0.6629, device='cuda:0')
tensor(1.4711, device='cuda:0')
tensor(2.2286, device='cuda:0')
tensor(1.7097, device='cuda:0')
tensor(1.2305, device='cuda:0')
tensor(1.4333, device='cuda:0')
tensor(0.7151, device='cuda:0')
tensor(0.9996, device='cuda:0')
tensor(1.0152, device='cuda:0')
tensor(1.3395, device='cuda:0')
tensor(2.0064, device='cuda:0')
tensor(1.2028, device='cuda:0')
tensor(1.5270, device='cuda:0')
tensor(1.8186, device='cuda:0')
tensor(1.3166, device='cuda:0')
tensor(1.0314, device='cuda:0')
tensor(0.9019, device='cuda:0')
tensor(0.8383, device='cuda:0')
tensor(0.7947, device='cuda:0')
tensor(1.0282, device='cuda:0')
tensor(0.9011, device='cuda:0')
tensor(0.9263, device='cuda:0')
tensor(0.8778, device='cuda:0')
tensor(0.9509, device='cuda:0')
tensor(1.1733, device='cuda:0')
tensor(1.0742, device='cuda:0')
tensor(0.7814, device='cuda:0')
tensor(0.7695, device='cuda:0')
tensor(0.9044, device='cuda:0')
tensor(1.8642, device='cuda:0')
tensor(1.0388, device='cuda:0')
tensor(1.0813, device='cuda:0')
tensor(1.1567, device='cuda:0')
tensor(1.3331, device='cuda:0')
tensor(0.8127, device='cuda:0')
tensor(1.5856, device='cuda:0')
tensor(1.6376, device='cuda:0')
tensor(1.3316, device='cuda:0')
tensor(1.3484, device='cuda:0')
tensor(1.4129, device='cuda:0')
tensor(0.8290, device='cuda:0')
tensor(0.3412, device='cuda:0')
tensor(1.0658, device='cuda:0')
tensor(1.5094, device='cuda:0')
tensor(1.4905, device='cuda:0')
tensor(1.4842, device='cuda:0')
tensor(1.1407, device='cuda:0')
tensor(1.5331, device='cuda:0')
tensor(1.7829, device='cuda:0')
tensor(1.0588, device='cuda:0')
tensor(0.9359, device='cuda:0')
tensor(1.0205, device='cuda:0')
tensor(1.0833, device='cuda:0')
tensor(0.9788, device='cuda:0')
tensor(0.7300, device='cuda:0')
tensor(0.9016, device='cuda:0')
tensor(1.3031, device='cuda:0')
tensor(0.9891, device='cuda:0')
tensor(1.0866, device='cuda:0')
tensor(1.1344, device='cuda:0')
tensor(0.8914, device='cuda:0')
tensor(0.8863, device='cuda:0')
tensor(0.6129, device='cuda:0')
tensor(1.0637, device='cuda:0')
tensor(0.9328, device='cuda:0')
tensor(0.9817, device='cuda:0')
tensor(0.8417, device='cuda:0')
tensor(0.8261, device='cuda:0')
tensor(1.0111, device='cuda:0')
tensor(1.2894, device='cuda:0')
tensor(1.3947, device='cuda:0')
tensor(1.0594, device='cuda:0')
tensor(1.1894, device='cuda:0')
tensor(1.1306, device='cuda:0')
tensor(0.9557, device='cuda:0')
tensor(1.2630, device='cuda:0')
tensor(0.8246, device='cuda:0')
tensor(1.1490, device='cuda:0')
tensor(1.2273, device='cuda:0')
tensor(1.1900, device='cuda:0')
tensor(1.0819, device='cuda:0')
tensor(1.1275, device='cuda:0')
tensor(1.3119, device='cuda:0')
tensor(1.2826, device='cuda:0')
tensor(1.6441, device='cuda:0')
tensor(1.7935, device='cuda:0')
tensor(1.0434, device='cuda:0')
tensor(1.3556, device='cuda:0')
tensor(0.6057, device='cuda:0')
tensor(1.0395, device='cuda:0')
tensor(1.1384, device='cuda:0')
tensor(1.4699, device='cuda:0')
tensor(1.4762, device='cuda:0')
tensor(1.3945, device='cuda:0')
tensor(1.3257, device='cuda:0')
tensor(1.0521, device='cuda:0')
tensor(1.2115, device='cuda:0')
tensor(1.4955, device='cuda:0')
tensor(1.4623, device='cuda:0')
tensor(1.3471, device='cuda:0')
tensor(1.1718, device='cuda:0')
tensor(1.0061, device='cuda:0')
tensor(1.2380, device='cuda:0')
tensor(1.0984, device='cuda:0')
tensor(1.1004, device='cuda:0')
tensor(1.2492, device='cuda:0')
tensor(1.1646, device='cuda:0')
tensor(1.3802, device='cuda:0')
tensor(1.3462, device='cuda:0')
tensor(1.2751, device='cuda:0')
tensor(0.9242, device='cuda:0')
tensor(1.2189, device='cuda:0')
tensor(1.1756, device='cuda:0')
tensor(1.3398, device='cuda:0')
tensor(0.9696, device='cuda:0')
tensor(1.1852, device='cuda:0')
tensor(1.3967, device='cuda:0')
tensor(1.0182, device='cuda:0')
tensor(1.2738, device='cuda:0')
tensor(0.8870, device='cuda:0')
tensor(1.0477, device='cuda:0')
tensor(0.9501, device='cuda:0')
tensor(0.9868, device='cuda:0')
tensor(0.9939, device='cuda:0')
tensor(1.0336, device='cuda:0')
tensor(1.0696, device='cuda:0')
tensor(1.0449, device='cuda:0')
tensor(1.0742, device='cuda:0')
tensor(1.0583, device='cuda:0')
tensor(1.0581, device='cuda:0')
tensor(1.1397, device='cuda:0')
tensor(1.1818, device='cuda:0')
tensor(1.2404, device='cuda:0')
tensor(1.1040, device='cuda:0')
tensor(0.6955, device='cuda:0')
tensor(0.7620, device='cuda:0')
tensor(0.5245, device='cuda:0')
tensor(0.6261, device='cuda:0')
tensor(0.9482, device='cuda:0')
tensor(0.6841, device='cuda:0')
tensor(0.8159, device='cuda:0')
tensor(0.5767, device='cuda:0')
tensor(0.5508, device='cuda:0')
tensor(0.6652, device='cuda:0')
tensor(0.8306, device='cuda:0')
tensor(0.7160, device='cuda:0')
tensor(0.6246, device='cuda:0')
tensor(0.8083, device='cuda:0')
tensor(0.9254, device='cuda:0')
tensor(1.3180, device='cuda:0')
tensor(0.9545, device='cuda:0')
tensor(0.9018, device='cuda:0')
tensor(0.6951, device='cuda:0')
tensor(0.9736, device='cuda:0')
tensor(0.8036, device='cuda:0')
tensor(0.8191, device='cuda:0')
tensor(1.0100, device='cuda:0')
tensor(0.8115, device='cuda:0')
tensor(0.6011, device='cuda:0')
tensor(0.7305, device='cuda:0')
tensor(0.3507, device='cuda:0')
tensor(0.6212, device='cuda:0')
tensor(0.8252, device='cuda:0')
tensor(0.6025, device='cuda:0')
tensor(0.6212, device='cuda:0')
tensor(0.8448, device='cuda:0')
tensor(0.8845, device='cuda:0')
tensor(0.7655, device='cuda:0')
tensor(0.9168, device='cuda:0')
tensor(0.5631, device='cuda:0')
tensor(0.4854, device='cuda:0')
tensor(0.8386, device='cuda:0')
tensor(0.8586, device='cuda:0')
tensor(0.9457, device='cuda:0')
tensor(0.5425, device='cuda:0')
tensor(0.3247, device='cuda:0')
tensor(0.3348, device='cuda:0')
tensor(0.4008, device='cuda:0')
tensor(1.3119, device='cuda:0')
tensor(1.1040, device='cuda:0')
tensor(1.0401, device='cuda:0')
tensor(1.1283, device='cuda:0')
tensor(1.1444, device='cuda:0')
tensor(1.1030, device='cuda:0')
tensor(1.0061, device='cuda:0')
tensor(1.0941, device='cuda:0')
tensor(1.2738, device='cuda:0')
tensor(1.1723, device='cuda:0')
tensor(1.2630, device='cuda:0')
tensor(1.0382, device='cuda:0')
tensor(0.8762, device='cuda:0')
tensor(0.8221, device='cuda:0')
tensor(1.0671, device='cuda:0')
tensor(0.8260, device='cuda:0')
tensor(1.0105, device='cuda:0')
tensor(0.9501, device='cuda:0')
tensor(0.8321, device='cuda:0')
tensor(0.9060, device='cuda:0')
tensor(0.9252, device='cuda:0')
tensor(1.1672, device='cuda:0')
tensor(1.0723, device='cuda:0')
tensor(0.9820, device='cuda:0')
tensor(1.2634, device='cuda:0')
tensor(0.8725, device='cuda:0')
